Date,Open,High,Low,Close
07/23/2021,"4,381.20","4,415.18","4,381.20","4,411.79"
07/22/2021,"4,361.27","4,369.87","4,350.06","4,367.48"
07/21/2021,"4,331.13","4,359.70","4,331.13","4,358.69"
07/20/2021,"4,265.11","4,336.84","4,262.05","4,323.06"
07/19/2021,"4,296.40","4,296.40","4,233.13","4,258.49"
07/16/2021,"4,367.43","4,375.09","4,322.53","4,327.16"
07/15/2021,"4,369.02","4,369.02","4,340.70","4,360.03"
07/14/2021,"4,380.11","4,393.68","4,362.36","4,374.30"
07/13/2021,"4,381.07","4,392.37","4,366.92","4,369.21"
07/12/2021,"4,372.41","4,386.68","4,364.03","4,384.63"
07/09/2021,"4,329.38","4,371.60","4,329.38","4,369.55"
07/08/2021,"4,321.07","4,330.88","4,289.37","4,320.82"
07/07/2021,"4,351.01","4,361.88","4,329.79","4,358.13"
07/06/2021,"4,356.46","4,356.46","4,314.37","4,343.54"
07/02/2021,"4,326.60","4,355.43","4,326.60","4,352.34"
07/01/2021,"4,300.73","4,320.66","4,300.73","4,319.94"
06/30/2021,"4,290.65","4,302.43","4,287.96","4,297.50"
06/29/2021,"4,293.21","4,300.52","4,287.04","4,291.80"
06/28/2021,"4,284.90","4,292.14","4,274.67","4,290.61"
06/25/2021,"4,274.45","4,286.12","4,271.16","4,280.70"
06/24/2021,"4,256.97","4,271.28","4,256.97","4,266.49"
06/23/2021,"4,249.27","4,256.60","4,241.43","4,241.84"
06/22/2021,"4,224.61","4,255.84","4,217.27","4,246.44"
06/21/2021,"4,173.40","4,226.24","4,173.40","4,224.79"
06/18/2021,"4,204.78","4,204.78","4,164.40","4,166.45"
06/17/2021,"4,220.37","4,232.29","4,196.05","4,221.86"
06/16/2021,"4,248.87","4,251.89","4,202.45","4,223.70"
06/15/2021,"4,255.28","4,257.16","4,238.35","4,246.59"
06/14/2021,"4,248.31","4,255.59","4,234.07","4,255.15"
06/11/2021,"4,242.90","4,248.38","4,232.25","4,247.44"
06/10/2021,"4,228.56","4,249.74","4,220.34","4,239.18"
06/09/2021,"4,232.99","4,237.09","4,218.74","4,219.55"
06/08/2021,"4,233.81","4,236.74","4,208.41","4,227.26"
06/07/2021,"4,229.34","4,232.34","4,215.66","4,226.52"
06/04/2021,"4,206.05","4,233.45","4,206.05","4,229.89"
06/03/2021,"4,191.43","4,204.39","4,167.93","4,192.85"
06/02/2021,"4,206.82","4,217.37","4,198.27","4,208.12"
06/01/2021,"4,216.52","4,234.12","4,197.59","4,202.04"
05/28/2021,"4,210.77","4,218.36","4,203.57","4,204.11"
05/27/2021,"4,201.94","4,213.38","4,197.78","4,200.88"
05/26/2021,"4,191.59","4,202.61","4,184.11","4,195.99"
05/25/2021,"4,205.94","4,213.42","4,182.52","4,188.13"
05/24/2021,"4,170.16","4,209.52","4,170.16","4,197.05"
05/21/2021,"4,168.61","4,188.72","4,151.72","4,155.86"
05/20/2021,"4,121.97","4,172.80","4,121.97","4,159.12"
05/19/2021,"4,098.45","4,116.93","4,061.41","4,115.68"
05/18/2021,"4,165.94","4,169.15","4,125.99","4,127.83"
05/17/2021,"4,169.92","4,171.92","4,142.69","4,163.29"
05/14/2021,"4,129.58","4,183.13","4,129.58","4,173.85"
05/13/2021,"4,074.99","4,131.58","4,074.99","4,112.50"
05/12/2021,"4,130.55","4,134.73","4,056.88","4,063.04"
05/11/2021,"4,150.34","4,162.04","4,111.53","4,152.10"
05/10/2021,"4,228.29","4,236.39","4,188.13","4,188.43"
05/07/2021,"4,210.34","4,238.04","4,201.64","4,232.60"
05/06/2021,"4,169.14","4,202.70","4,147.33","4,201.62"
05/05/2021,"4,177.06","4,187.72","4,160.94","4,167.59"
05/04/2021,"4,179.04","4,179.04","4,128.59","4,164.66"
05/03/2021,"4,191.98","4,209.39","4,188.03","4,192.66"
04/30/2021,"4,198.10","4,198.10","4,174.85","4,181.17"
04/29/2021,"4,206.14","4,218.78","4,176.81","4,211.47"
04/28/2021,"4,185.14","4,201.53","4,181.78","4,183.18"
04/27/2021,"4,188.25","4,193.35","4,176.22","4,186.72"
04/26/2021,"4,185.03","4,194.19","4,182.36","4,187.62"
04/23/2021,"4,138.78","4,194.17","4,138.78","4,180.17"
04/22/2021,"4,170.46","4,179.57","4,123.69","4,134.98"
04/21/2021,"4,128.42","4,175.02","4,126.35","4,173.42"
04/20/2021,"4,159.18","4,159.18","4,118.38","4,134.94"
04/19/2021,"4,179.80","4,180.81","4,150.47","4,163.26"
04/16/2021,"4,174.14","4,191.31","4,170.75","4,185.47"
04/15/2021,"4,139.76","4,173.49","4,139.76","4,170.42"
04/14/2021,"4,141.58","4,151.69","4,120.87","4,124.66"
04/13/2021,"4,130.10","4,148.00","4,124.43","4,141.59"
04/12/2021,"4,124.71","4,131.76","4,114.82","4,127.99"
04/09/2021,"4,096.11","4,129.48","4,095.51","4,128.80"
04/08/2021,"4,089.95","4,098.19","4,082.54","4,097.17"
04/07/2021,"4,074.29","4,083.13","4,068.31","4,079.95"
04/06/2021,"4,075.57","4,086.23","4,068.14","4,073.94"
04/05/2021,"4,034.44","4,083.42","4,034.44","4,077.91"
04/01/2021,"3,992.78","4,020.63","3,992.78","4,019.87"
03/31/2021,"3,967.25","3,994.41","3,966.98","3,972.89"
03/30/2021,"3,963.34","3,968.01","3,944.35","3,958.55"
03/29/2021,"3,969.31","3,981.83","3,943.25","3,971.09"
03/26/2021,"3,917.12","3,978.19","3,917.12","3,974.54"
03/25/2021,"3,879.34","3,919.54","3,853.50","3,909.52"
03/24/2021,"3,919.93","3,942.08","3,889.07","3,889.14"
03/23/2021,"3,937.60","3,949.13","3,901.57","3,910.52"
03/22/2021,"3,916.48","3,955.31","3,914.16","3,940.59"
03/19/2021,"3,913.14","3,930.12","3,886.75","3,913.10"
03/18/2021,"3,953.50","3,969.62","3,910.86","3,915.46"
03/17/2021,"3,949.57","3,983.87","3,935.74","3,974.12"
03/16/2021,"3,973.59","3,981.04","3,953.44","3,962.71"
03/15/2021,"3,942.96","3,970.08","3,923.54","3,968.94"
03/12/2021,"3,924.52","3,944.99","3,915.21","3,943.34"
03/11/2021,"3,915.54","3,960.27","3,915.54","3,939.34"
03/10/2021,"3,891.99","3,917.35","3,885.73","3,898.81"
03/09/2021,"3,851.93","3,903.76","3,851.93","3,875.44"
03/08/2021,"3,844.39","3,881.06","3,819.25","3,821.35"
03/05/2021,"3,793.58","3,851.69","3,730.19","3,841.94"
03/04/2021,"3,818.53","3,843.67","3,723.34","3,768.47"
03/03/2021,"3,863.99","3,874.47","3,818.86","3,819.72"
03/02/2021,"3,903.64","3,906.41","3,868.57","3,870.29"
03/01/2021,"3,842.51","3,914.50","3,842.51","3,901.82"
02/26/2021,"3,839.66","3,861.08","3,789.54","3,811.15"
02/25/2021,"3,915.80","3,925.02","3,814.04","3,829.34"
02/24/2021,"3,873.71","3,928.65","3,859.60","3,925.43"
02/23/2021,"3,857.07","3,895.98","3,805.59","3,881.37"
02/22/2021,"3,885.55","3,902.92","3,874.71","3,876.50"
02/19/2021,"3,921.16","3,930.41","3,903.07","3,906.71"
02/18/2021,"3,915.86","3,921.98","3,885.03","3,913.97"
02/17/2021,"3,918.50","3,933.61","3,900.43","3,931.33"
02/16/2021,"3,939.61","3,950.43","3,923.85","3,932.59"
02/12/2021,"3,911.65","3,937.23","3,905.78","3,934.83"
02/11/2021,"3,916.40","3,925.99","3,890.39","3,916.38"
02/10/2021,"3,920.78","3,931.50","3,884.94","3,909.88"
02/09/2021,"3,910.49","3,918.35","3,902.64","3,911.23"
02/08/2021,"3,892.59","3,915.77","3,892.59","3,915.59"
02/05/2021,"3,878.30","3,894.56","3,874.93","3,886.83"
02/04/2021,"3,836.66","3,872.42","3,836.66","3,871.74"
02/03/2021,"3,840.27","3,847.51","3,816.68","3,830.17"
02/02/2021,"3,791.84","3,843.09","3,791.84","3,826.31"
02/01/2021,"3,731.17","3,784.32","3,725.62","3,773.86"
01/29/2021,"3,778.05","3,778.05","3,694.12","3,714.24"
01/28/2021,"3,755.75","3,830.50","3,755.75","3,787.38"
01/27/2021,"3,836.83","3,836.83","3,732.48","3,750.77"
01/26/2021,"3,862.96","3,870.90","3,847.78","3,849.62"
01/25/2021,"3,851.68","3,859.23","3,797.16","3,855.36"
01/22/2021,"3,844.24","3,852.31","3,830.41","3,841.47"
01/21/2021,"3,857.46","3,861.45","3,845.05","3,853.07"
01/20/2021,"3,816.22","3,859.75","3,816.22","3,851.85"
01/19/2021,"3,781.88","3,804.53","3,780.37","3,798.91"
01/15/2021,"3,788.73","3,788.73","3,749.62","3,768.25"
01/14/2021,"3,814.98","3,823.60","3,792.86","3,795.54"
01/13/2021,"3,802.23","3,820.96","3,791.50","3,809.84"
01/12/2021,"3,801.62","3,810.78","3,776.51","3,801.19"
01/11/2021,"3,803.14","3,817.86","3,789.02","3,799.61"
01/08/2021,"3,815.05","3,826.69","3,783.60","3,824.68"
01/07/2021,"3,764.71","3,811.55","3,764.71","3,803.79"
01/06/2021,"3,712.20","3,783.04","3,705.34","3,748.14"
01/05/2021,"3,698.02","3,737.83","3,695.07","3,726.86"
01/04/2021,"3,764.61","3,769.99","3,662.71","3,700.65"
12/31/2020,"3,733.27","3,760.20","3,726.88","3,756.07"
12/30/2020,"3,736.19","3,744.63","3,730.21","3,732.04"
12/29/2020,"3,750.01","3,756.12","3,723.31","3,727.04"
12/28/2020,"3,723.03","3,740.51","3,723.03","3,735.36"
12/24/2020,"3,694.03","3,703.82","3,689.32","3,703.06"
12/23/2020,"3,693.42","3,711.24","3,689.28","3,690.01"
12/22/2020,"3,698.08","3,698.26","3,676.16","3,687.26"
12/21/2020,"3,684.28","3,702.90","3,636.48","3,694.92"
12/18/2020,"3,722.39","3,726.70","3,685.84","3,709.41"
12/17/2020,"3,713.65","3,725.12","3,710.87","3,722.48"
12/16/2020,"3,696.25","3,711.27","3,688.57","3,701.17"
12/15/2020,"3,666.41","3,695.29","3,659.62","3,694.62"
12/14/2020,"3,675.27","3,697.61","3,645.84","3,647.49"
12/11/2020,"3,656.08","3,665.91","3,633.40","3,663.46"
12/10/2020,"3,659.13","3,678.49","3,645.18","3,668.10"
12/09/2020,"3,705.98","3,712.39","3,660.54","3,672.82"
12/08/2020,"3,683.05","3,708.45","3,678.83","3,702.25"
12/07/2020,"3,694.73","3,697.41","3,678.88","3,691.96"
12/04/2020,"3,670.94","3,699.20","3,670.94","3,699.12"
12/03/2020,"3,668.28","3,682.73","3,657.17","3,666.72"
